congress,bill_number,url
111,6516,https://www.congress.gov/bill/111th-congress/house-bill/6516/text?r=1&s=2&format=txt
111,5591,https://www.congress.gov/bill/111th-congress/house-bill/5591/text?r=1&s=2&format=txt
111,813,https://www.congress.gov/bill/111th-congress/house-bill/813/text?r=1&s=2&format=txt
111,5139,https://www.congress.gov/bill/111th-congress/house-bill/5139/text?r=1&s=2&format=txt
111,1107,https://www.congress.gov/bill/111th-congress/house-bill/1107/text?r=1&s=2&format=txt
111,2923,https://www.congress.gov/bill/111th-congress/house-bill/2923/text?r=1&s=2&format=txt
111,3892,https://www.congress.gov/bill/111th-congress/house-bill/3892/text?r=1&s=2&format=txt
111,6517,https://www.congress.gov/bill/111th-congress/house-bill/6517/text?r=1&s=2&format=txt
111,3634,https://www.congress.gov/bill/111th-congress/house-bill/3634/text?r=1&s=2&format=txt
111,6510,https://www.congress.gov/bill/111th-congress/house-bill/6510/text?r=1&s=2&format=txt
111,5395,https://www.congress.gov/bill/111th-congress/house-bill/5395/text?r=1&s=2&format=txt
111,3250,https://www.congress.gov/bill/111th-congress/house-bill/3250/text?r=1&s=2&format=txt
111,4840,https://www.congress.gov/bill/111th-congress/house-bill/4840/text?r=1&s=2&format=txt
111,2121,https://www.congress.gov/bill/111th-congress/house-bill/2121/text?r=1&s=2&format=txt
111,5552,https://www.congress.gov/bill/111th-congress/house-bill/5552/text?r=1&s=2&format=txt
111,4017,https://www.congress.gov/bill/111th-congress/house-bill/4017/text?r=1&s=2&format=txt
111,5758,https://www.congress.gov/bill/111th-congress/house-bill/5758/text?r=1&s=2&format=txt
111,4445,https://www.congress.gov/bill/111th-congress/house-bill/4445/text?r=1&s=2&format=txt
111,4213,https://www.congress.gov/bill/111th-congress/house-bill/4213/text?r=1&s=2&format=txt
111,2913,https://www.congress.gov/bill/111th-congress/house-bill/2913/text?r=1&s=2&format=txt
111,4214,https://www.congress.gov/bill/111th-congress/house-bill/4214/text?r=1&s=2&format=txt
111,3667,https://www.congress.gov/bill/111th-congress/house-bill/3667/text?r=1&s=2&format=txt
111,4684,https://www.congress.gov/bill/111th-congress/house-bill/4684/text?r=1&s=2&format=txt
111,2325,https://www.congress.gov/bill/111th-congress/house-bill/2325/text?r=1&s=2&format=txt
111,6118,https://www.congress.gov/bill/111th-congress/house-bill/6118/text?r=1&s=2&format=txt
111,3689,https://www.congress.gov/bill/111th-congress/house-bill/3689/text?r=1&s=2&format=txt
111,837,https://www.congress.gov/bill/111th-congress/house-bill/837/text?r=1&s=2&format=txt
111,3219,https://www.congress.gov/bill/111th-congress/house-bill/3219/text?r=1&s=2&format=txt
111,5773,https://www.congress.gov/bill/111th-congress/house-bill/5773/text?r=1&s=2&format=txt
111,6102,https://www.congress.gov/bill/111th-congress/house-bill/6102/text?r=1&s=2&format=txt
111,4238,https://www.congress.gov/bill/111th-congress/house-bill/4238/text?r=1&s=2&format=txt
111,2938,https://www.congress.gov/bill/111th-congress/house-bill/2938/text?r=1&s=2&format=txt
111,3819,https://www.congress.gov/bill/111th-congress/house-bill/3819/text?r=1&s=2&format=txt
111,2701,https://www.congress.gov/bill/111th-congress/house-bill/2701/text?r=1&s=2&format=txt
111,3288,https://www.congress.gov/bill/111th-congress/house-bill/3288/text?r=1&s=2&format=txt
111,5147,https://www.congress.gov/bill/111th-congress/house-bill/5147/text?r=1&s=2&format=txt
111,4095,https://www.congress.gov/bill/111th-congress/house-bill/4095/text?r=1&s=2&format=txt
111,3082,https://www.congress.gov/bill/111th-congress/house-bill/3082/text?r=1&s=2&format=txt
111,1177,https://www.congress.gov/bill/111th-congress/house-bill/1177/text?r=1&s=2&format=txt
111,6399,https://www.congress.gov/bill/111th-congress/house-bill/6399/text?r=1&s=2&format=txt
111,2965,https://www.congress.gov/bill/111th-congress/house-bill/2965/text?r=1&s=2&format=txt
111,4853,https://www.congress.gov/bill/111th-congress/house-bill/4853/text?r=1&s=2&format=txt
111,5981,https://www.congress.gov/bill/111th-congress/house-bill/5981/text?r=1&s=2&format=txt
111,2996,https://www.congress.gov/bill/111th-congress/house-bill/2996/text?r=1&s=2&format=txt
111,4691,https://www.congress.gov/bill/111th-congress/house-bill/4691/text?r=1&s=2&format=txt
111,1541,https://www.congress.gov/bill/111th-congress/house-bill/1541/text?r=1&s=2&format=txt
111,838,https://www.congress.gov/bill/111th-congress/house-bill/838/text?r=1&s=2&format=txt
111,663,https://www.congress.gov/bill/111th-congress/house-bill/663/text?r=1&s=2&format=txt
111,2765,https://www.congress.gov/bill/111th-congress/house-bill/2765/text?r=1&s=2&format=txt
111,4899,https://www.congress.gov/bill/111th-congress/house-bill/4899/text?r=1&s=2&format=txt
111,2194,https://www.congress.gov/bill/111th-congress/house-bill/2194/text?r=1&s=2&format=txt
111,5148,https://www.congress.gov/bill/111th-congress/house-bill/5148/text?r=1&s=2&format=txt
111,2997,https://www.congress.gov/bill/111th-congress/house-bill/2997/text?r=1&s=2&format=txt
111,6533,https://www.congress.gov/bill/111th-congress/house-bill/6533/text?r=1&s=2&format=txt
111,1512,https://www.congress.gov/bill/111th-congress/house-bill/1512/text?r=1&s=2&format=txt
111,5146,https://www.congress.gov/bill/111th-congress/house-bill/5146/text?r=1&s=2&format=txt
111,6398,https://www.congress.gov/bill/111th-congress/house-bill/6398/text?r=1&s=2&format=txt
111,6166,https://www.congress.gov/bill/111th-congress/house-bill/6166/text?r=1&s=2&format=txt
111,1388,https://www.congress.gov/bill/111th-congress/house-bill/1388/text?r=1&s=2&format=txt
111,3619,https://www.congress.gov/bill/111th-congress/house-bill/3619/text?r=1&s=2&format=txt
111,774,https://www.congress.gov/bill/111th-congress/house-bill/774/text?r=1&s=2&format=txt
111,1209,https://www.congress.gov/bill/111th-congress/house-bill/1209/text?r=1&s=2&format=txt
111,2675,https://www.congress.gov/bill/111th-congress/house-bill/2675/text?r=1&s=2&format=txt
111,5450,https://www.congress.gov/bill/111th-congress/house-bill/5450/text?r=1&s=2&format=txt
111,4547,https://www.congress.gov/bill/111th-congress/house-bill/4547/text?r=1&s=2&format=txt
